row_id,generation_method,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cement_kgm3,water_kgm3,fine_agg_kgm3,coarse_agg_kgm3,plastic_mass_kgm3,additive_mass_kgm3,co2_cement_kgm3,co2_water_kgm3,co2_sand_kgm3,co2_coarse_kgm3,co2_plastic_kgm3,co2_additive_kgm3,embodied_carbon_kgco2e_m3,baseline_concrete_co2,co2_saving_kgco2e_m3,co2_saving_pct,plastic_diversion_kg_m3,pet_bottle_equiv,is_516_grade,is_516_compliant,is_1237_compliant,is_1237_cs_margin_mpa,is_1237_wa_margin_pct,is_2185_pt1_compliant,is_2185_cs_margin_mpa,is_2185_pt2_compliant,is_5816_compliant,nbc_2016_structural,nbc_2016_nonstructural,bis_overall_pass,n_standards_passed,igbc_recycled_content_credit,igbc_regional_materials_credit,igbc_indoor_air_credit,igbc_total_credits,griha_embodied_energy_point,griha_waste_management_point,griha_material_criterion_pts,leed_bpdo_credit,leed_construction_waste_credit,leed_total_points,total_green_credits,score_carbon_component,score_plastic_diversion_comp,score_recycled_content_comp,score_bis_compliance_comp,score_green_rating_comp,sustainability_score,sustainability_grade,top_negative_factor,remediation_action_1,remediation_action_2,remediation_action_3,estimated_score_gain
M3_00039,physics_formula,Mixed,6.32,5.98,0.494,fly_ash,6.62,26.8,56,38.484,4.166,3.739,2371.3,3.802,1.0841,73.67,357.65,176.68,637.02,1210.0,69.52,25.35,311.8668,0.053,3.0577,5.808,-76.472,0.1014,244.4149,365.71,121.2951,33.167,69.52,2780,M30,1,0,8.484,-2.802,1,34.984,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,19.192,8.69,3.16,6.429,4.286,41.76,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00040,physics_formula,Mixed,9.97,3.96,0.442,none,0.0,22.5,14,34.44,3.227,3.386,2288.9,4.451,0.9297,54.18,383.0,169.29,612.2,1210.0,109.67,0.0,333.976,0.0508,2.9386,5.808,-120.637,0.0,222.1364,365.71,143.5736,39.2589,109.67,4386,M30,1,0,4.44,-3.451,1,30.94,0,0,1,0,1,3,1,1,0,2,1,1,2,0,1,1,5,20.598,13.709,4.985,6.429,7.143,52.86,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00041,physics_formula,PP,10.24,6.85,0.39,fly_ash,14.34,32.6,28,45.529,4.206,4.294,2245.7,3.106,1.0722,84.81,328.08,127.95,610.37,1210.0,92.67,54.92,286.0838,0.0384,2.9298,5.808,-109.353,0.2197,185.7267,365.71,179.9833,49.2148,92.67,3706,M30,1,0,15.529,-2.106,1,42.029,0,0,1,0,1,3,1,0,0,1,1,0,1,1,1,2,4,22.896,11.584,5.12,6.429,5.714,51.74,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00042,physics_formula,Mixed,28.82,5.25,0.555,fibres,3.61,30.2,14,26.012,3.134,2.465,1984.9,6.229,0.7538,46.48,369.17,204.89,484.02,1210.0,317.02,13.83,321.9195,0.0615,2.3233,5.808,-348.722,0.0,-18.6098,365.71,384.3198,105.0887,317.02,12680,M25,1,0,-3.988,-5.229,1,22.512,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,14.41,6.429,8.571,84.41,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00043,physics_formula,PVC,15.84,3.78,0.388,fibres,10.61,56.6,28,46.917,6.828,4.421,2243.3,3.395,0.9629,88.9,342.36,132.84,572.29,1210.0,221.76,40.64,298.5411,0.0399,2.747,5.808,-210.672,0.0,96.464,365.71,269.246,73.6228,221.76,8870,M30,1,0,16.917,-2.395,1,43.417,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,28.528,25.0,7.92,6.429,7.143,75.02,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00044,physics_formula,PET,31.33,17.59,0.405,fly_ash,20.31,54.4,90,38.5,3.981,3.934,2156.5,3.541,0.8462,78.91,305.21,123.61,466.96,1210.0,432.35,77.79,266.1455,0.0371,2.2414,5.808,-570.7073,0.3111,-296.1642,365.71,661.8742,180.9833,432.35,17294,M30,1,0,8.5,-2.541,1,35.0,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,15.665,8.571,8.571,87.81,A,sustainability_score,Increase replacement_pct from 31.33% to 36.33%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00045,physics_formula,PVC,21.09,8.5,0.535,none,0.0,40.0,14,31.079,3.303,2.792,2198.7,6.9,0.9735,43.2,383.0,204.91,536.59,1210.0,295.26,0.0,333.976,0.0615,2.5756,5.808,-280.497,0.0,61.9241,365.71,303.7859,83.0674,295.26,11810,M30,1,0,1.079,-5.9,1,27.579,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,10.545,6.429,7.143,79.12,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00046,physics_formula,Mixed,16.82,5.54,0.458,none,0.0,26.7,28,34.039,3.505,3.328,2156.2,4.905,0.904,65.93,383.0,175.41,565.62,1210.0,185.02,0.0,333.976,0.0526,2.715,5.808,-203.522,0.0,139.0296,365.71,226.6804,61.9836,185.02,7400,M30,1,0,4.039,-3.905,1,30.539,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,25.842,23.128,8.41,6.429,8.571,72.38,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00047,physics_formula,LDPE,15.85,6.16,0.434,silica_fume,10.52,34.7,28,39.294,3.947,3.987,2144.1,2.768,0.9018,77.25,342.71,148.74,572.22,1210.0,145.82,40.29,298.8417,0.0446,2.7467,5.808,-182.275,0.5641,125.7301,365.71,239.9799,65.6203,145.82,5832,M30,1,0,9.294,-1.768,1,35.794,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,26.682,18.227,7.925,8.571,7.143,68.55,B,sustainability_score,Increase replacement_pct from 15.85% to 20.85%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00048,physics_formula,HDPE,13.35,6.16,0.595,fibres,22.92,40.8,28,33.851,5.096,3.257,2196.7,8.469,1.0229,63.1,295.22,175.65,589.22,1210.0,128.16,87.78,257.4287,0.0527,2.8283,5.808,-153.792,0.0,112.3257,365.71,253.3843,69.2856,128.16,5126,M30,1,0,3.851,-7.469,1,30.351,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,27.527,16.02,6.675,6.429,8.571,65.22,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00049,physics_formula,Mixed,21.36,9.77,0.542,none,0.0,31.5,28,27.542,2.888,2.567,2134.1,7.417,0.9653,48.07,383.0,207.59,534.75,1210.0,234.96,0.0,333.976,0.0623,2.5668,5.808,-258.456,0.0,83.9571,365.71,281.7529,77.0427,234.96,9398,M25,1,0,-2.458,-6.417,1,24.042,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,29.318,25.0,10.68,6.429,8.571,80.0,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00050,physics_formula,HDPE,11.02,9.52,0.515,fibres,20.86,25.4,14,32.334,4.773,3.082,2229.2,6.812,0.9939,59.7,303.11,156.1,605.06,1210.0,105.79,79.89,264.3086,0.0468,2.9043,5.808,-126.9504,0.0,146.1173,365.71,219.5927,60.0456,105.79,4231,M30,1,0,2.334,-5.812,1,28.834,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,25.395,13.224,5.51,6.429,8.571,59.13,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00051,physics_formula,PVC,7.12,12.47,0.588,fibres,6.42,43.4,90,36.733,4.816,3.535,2330.0,8.696,1.1237,57.27,358.41,210.75,631.58,1210.0,99.68,24.59,312.5347,0.0632,3.0316,5.808,-94.696,0.0,226.7416,365.71,138.9684,37.9996,99.68,3987,M30,1,0,6.733,-7.696,1,33.233,0,0,1,0,1,3,1,0,0,1,1,0,1,0,1,1,3,20.308,12.46,3.56,6.429,4.286,47.04,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00052,physics_formula,LDPE,25.69,9.19,0.593,none,0.0,25.4,28,23.155,2.317,2.36,2012.9,6.873,0.7945,49.24,383.0,227.12,505.31,1210.0,236.35,0.0,333.976,0.0681,2.4255,5.808,-295.435,0.0,46.8426,365.71,318.8674,87.1913,236.35,9453,M20,1,0,-6.845,-5.873,1,19.655,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,12.845,8.571,7.143,83.56,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00053,physics_formula,PVC,10.14,8.34,0.488,fibres,13.98,52.1,28,36.108,5.246,3.274,2337.3,5.332,1.1166,71.84,329.46,160.77,611.05,1210.0,141.96,53.54,287.2862,0.0482,2.933,5.808,-134.862,0.0,161.2134,365.71,204.4966,55.9177,141.96,5678,M30,1,0,6.108,-4.332,1,32.608,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,24.443,17.745,5.07,6.429,7.143,60.83,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00054,physics_formula,Mixed,17.46,4.02,0.495,none,0.0,26.0,90,35.855,2.773,3.467,2167.4,6.18,0.8893,61.3,383.0,189.59,561.27,1210.0,192.06,0.0,333.976,0.0569,2.6941,5.808,-211.266,0.0,131.269,365.71,234.441,64.1057,192.06,7682,M30,1,0,5.855,-5.18,1,32.355,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,26.332,24.008,8.73,6.429,8.571,74.07,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00055,physics_formula,PP,21.5,6.22,0.463,fly_ash,18.36,61.7,28,40.901,4.301,3.792,2078.0,3.699,0.7909,75.74,312.68,144.77,533.8,1210.0,194.57,70.32,272.658,0.0434,2.5622,5.808,-229.5985,0.2813,51.7545,365.71,313.9555,85.8482,194.57,7782,M30,1,0,10.901,-2.699,1,37.401,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,24.321,10.75,6.429,7.143,78.64,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00056,physics_formula,PP,12.74,4.46,0.455,none,0.0,27.0,28,36.575,3.088,3.336,2161.8,4.27,0.9566,67.14,383.0,174.27,593.37,1210.0,115.3,0.0,333.976,0.0523,2.8482,5.808,-136.0505,0.0,206.634,365.71,159.076,43.4979,115.3,4611,M30,1,0,6.575,-3.27,1,33.075,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,21.576,14.412,6.37,6.429,7.143,55.93,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00057,physics_formula,PET,16.29,8.71,0.458,none,0.0,65.5,28,39.83,3.47,3.373,2238.1,4.823,0.9978,65.61,383.0,175.41,569.23,1210.0,224.8,0.0,333.976,0.0526,2.7323,5.808,-296.7386,0.0,45.8303,365.71,319.8797,87.4681,224.8,8992,M30,1,0,9.83,-3.823,1,36.33,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,8.145,6.429,8.571,78.14,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00058,physics_formula,LDPE,17.18,11.03,0.457,none,0.0,67.3,90,40.263,3.945,4.166,2126.6,5.577,0.8506,67.29,383.0,175.03,563.18,1210.0,158.06,0.0,333.976,0.0525,2.7032,5.808,-197.57,0.0,144.9698,365.71,220.7402,60.3594,158.06,6322,M30,1,0,10.263,-4.577,1,36.763,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,25.468,19.758,8.59,8.571,7.143,69.53,B,sustainability_score,Increase replacement_pct from 17.18% to 22.18%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00059,physics_formula,LDPE,27.77,10.54,0.502,fly_ash,6.05,21.9,28,22.656,2.661,2.367,2011.7,4.18,0.6866,60.04,359.83,180.63,491.16,1210.0,255.48,23.17,313.7705,0.0542,2.3576,5.808,-319.355,0.0927,2.7279,365.71,362.9821,99.2541,255.48,10219,M20,1,0,-7.344,-3.18,1,19.156,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,13.885,8.571,7.143,84.6,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00060,physics_formula,PET,26.79,5.9,0.444,silica_fume,11.98,63.6,28,40.581,4.532,3.925,2151.2,3.674,0.8515,79.81,337.12,149.68,497.83,1210.0,369.7,45.88,293.9657,0.0449,2.3896,5.808,-488.0066,0.6424,-185.1561,365.71,550.8661,150.6292,369.7,14788,M30,1,0,10.581,-2.674,1,37.081,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.395,6.429,8.571,83.39,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00061,physics_formula,PP,8.15,5.71,0.637,none,0.0,56.8,56,38.359,3.902,3.855,2302.1,10.824,1.0827,50.15,383.0,243.97,624.58,1210.0,73.76,0.0,333.976,0.0732,2.998,5.808,-87.0339,0.0,255.8213,365.71,109.8887,30.048,73.76,2950,M30,1,0,8.359,-9.824,1,34.859,0,1,1,0,1,4,1,0,0,1,1,0,1,0,0,0,2,18.473,9.22,4.075,8.571,2.857,43.2,C,sustainability_score,Increase replacement_pct from 8.15% to 13.15%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00062,physics_formula,PET,39.05,14.58,0.508,fly_ash,15.51,22.9,7,20.579,1.734,1.881,1966.2,2.536,0.7725,47.83,323.6,164.39,414.46,1210.0,538.89,59.4,282.1763,0.0493,1.9894,5.808,-711.3348,0.2376,-421.0741,365.71,786.7841,215.1388,538.89,21555,M20,1,0,-9.421,-1.536,1,17.079,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,19.525,6.429,8.571,89.53,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00063,physics_formula,HDPE,9.26,10.1,0.534,fly_ash,7.71,23.3,90,34.301,3.323,3.167,2275.0,5.617,1.0824,64.68,353.47,188.75,617.03,1210.0,88.9,29.53,308.2265,0.0566,2.9618,5.808,-106.6752,0.1181,210.4957,365.71,155.2143,42.4419,88.9,3555,M30,1,0,4.301,-4.617,1,30.801,0,0,1,0,1,3,1,1,0,2,1,0,1,0,1,1,4,21.333,11.113,4.63,6.429,5.714,49.22,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00064,physics_formula,PET,5.57,13.45,0.496,fly_ash,19.09,24.1,14,35.491,3.782,3.383,2365.3,4.804,1.1388,59.94,309.89,153.7,642.12,1210.0,76.87,73.11,270.22,0.0461,3.0822,5.808,-101.4631,0.2925,177.9856,365.71,187.7244,51.3315,76.87,3074,M30,1,0,5.491,-3.804,1,31.991,0,0,1,0,1,3,1,1,0,2,1,0,1,0,1,1,4,23.384,9.609,2.785,6.429,5.714,47.92,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00065,physics_formula,PP,31.5,13.2,0.533,none,0.0,23.5,28,22.087,1.724,1.806,1977.4,6.103,0.6714,48.47,383.0,204.14,465.8,1210.0,285.07,0.0,333.976,0.0612,2.2358,5.808,-336.3885,0.0,5.6926,365.71,360.0174,98.4434,285.07,11402,M20,1,0,-7.913,-5.103,1,18.587,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,15.75,6.429,7.143,84.32,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00066,physics_formula,LDPE,8.66,13.49,0.478,fly_ash,17.64,27.2,28,32.465,3.377,3.378,2247.8,4.312,0.9719,72.35,315.44,150.78,621.11,1210.0,79.67,67.56,275.0626,0.0452,2.9813,5.808,-99.59,0.2702,184.5774,365.71,181.1326,49.529,79.67,3186,M30,1,0,2.465,-3.312,1,28.965,0,1,1,0,1,4,1,0,0,1,1,0,1,0,1,1,3,22.968,9.959,4.33,8.571,4.286,50.11,C,sustainability_score,Increase replacement_pct from 8.66% to 13.66%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00067,physics_formula,PP,10.76,9.48,0.44,fibres,16.81,24.0,90,39.774,5.631,3.755,2220.3,6.062,0.9431,74.94,318.62,140.19,606.83,1210.0,97.38,64.38,277.8346,0.0421,2.9128,5.808,-114.906,0.0,171.6914,365.71,194.0186,53.0526,97.38,3895,M30,1,0,9.774,-5.062,1,36.274,0,0,1,0,1,3,1,0,0,1,1,0,1,1,1,2,4,23.781,12.172,5.38,6.429,5.714,53.48,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00068,physics_formula,PET,5.04,3.64,0.567,fibres,16.8,28.1,14,37.247,5.271,3.215,2352.5,8.409,1.11,53.97,318.66,180.68,645.73,1210.0,69.55,64.34,277.868,0.0542,3.0995,5.808,-91.8086,0.0,195.0211,365.71,170.6889,46.6733,69.55,2782,M30,1,0,7.247,-7.409,1,33.747,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,22.309,8.694,2.52,6.429,4.286,44.24,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00069,physics_formula,LDPE,16.73,8.96,0.536,none,0.0,26.9,28,27.672,2.56,2.722,2182.6,7.137,0.8075,55.78,383.0,205.29,566.24,1210.0,153.92,0.0,333.976,0.0616,2.7179,5.808,-192.395,0.0,150.1685,365.71,215.5415,58.9378,153.92,6156,M25,1,0,-2.328,-6.137,1,24.172,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,25.139,19.24,8.365,6.429,7.143,66.32,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00070,physics_formula,HDPE,13.45,10.0,0.491,none,0.0,66.0,28,38.215,3.814,3.927,2221.0,6.185,0.9584,63.33,383.0,188.05,588.54,1210.0,129.12,0.0,333.976,0.0564,2.825,5.808,-154.944,0.0,187.7214,365.71,177.9886,48.6693,129.12,5164,M30,1,0,8.215,-5.185,1,34.715,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,22.77,16.14,6.725,8.571,8.571,62.78,B,sustainability_score,Increase replacement_pct from 13.45% to 18.45%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00071,physics_formula,PET,17.83,4.19,0.461,fly_ash,12.24,31.2,14,35.664,4.252,3.215,2161.0,3.694,1.0017,67.97,336.12,154.95,558.76,1210.0,246.05,46.88,293.0973,0.0465,2.682,5.808,-324.7913,0.1875,-22.9699,365.71,388.6799,106.2809,246.05,9842,M30,1,0,5.664,-2.694,1,32.164,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,8.915,6.429,8.571,78.91,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00072,physics_formula,PET,16.08,7.02,0.497,silica_fume,15.19,29.2,28,38.467,3.899,3.965,2224.0,4.887,0.9844,78.87,324.82,161.44,570.66,1210.0,221.9,58.18,283.245,0.0484,2.7391,5.808,-292.9133,0.8145,-0.2582,365.71,365.9682,100.0706,221.9,8876,M30,1,0,8.467,-3.887,1,34.967,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,8.04,8.571,8.571,80.18,A,sustainability_score,Increase replacement_pct from 16.08% to 21.08%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
M3_00073,physics_formula,Mixed,13.79,5.14,0.383,fibres,11.32,42.4,28,42.231,5.877,3.742,2211.3,4.573,0.9424,77.53,339.64,130.08,586.23,1210.0,151.69,43.36,296.1699,0.039,2.8139,5.808,-166.859,0.0,137.9718,365.71,227.7382,62.2729,151.69,6067,M30,1,0,12.231,-3.573,1,38.731,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,25.909,18.961,6.895,6.429,8.571,66.77,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00074,physics_formula,LDPE,22.74,12.22,0.505,fibres,15.56,41.4,28,28.542,3.637,2.072,2072.8,5.729,0.7708,61.85,323.41,163.32,525.37,1210.0,209.21,59.59,282.0093,0.049,2.5218,5.808,-261.51,0.0,28.8781,365.71,336.8319,92.1036,209.21,8368,M25,1,0,-1.458,-4.729,1,25.042,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,11.37,6.429,7.143,79.94,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00075,physics_formula,HDPE,20.66,14.31,0.454,silica_fume,12.9,63.9,28,39.574,3.76,3.85,2081.3,3.505,0.9483,74.94,333.59,151.45,539.51,1210.0,198.34,49.41,290.8931,0.0454,2.5897,5.808,-238.0032,0.6917,62.0247,365.71,303.6853,83.0399,198.34,7933,M30,1,0,9.574,-2.505,1,36.074,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,24.793,10.33,6.429,8.571,80.12,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00076,physics_formula,Mixed,18.1,7.99,0.54,fibres,9.71,26.0,56,29.537,4.426,2.938,2211.9,7.307,0.9058,57.5,345.81,186.74,556.92,1210.0,199.1,37.19,301.5469,0.056,2.6732,5.808,-219.01,0.0,91.0742,365.71,274.6358,75.0966,199.1,7964,M25,1,0,-0.463,-6.307,1,26.037,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,28.868,24.887,9.05,6.429,8.571,77.8,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_00077,physics_formula,PET,27.43,4.63,0.391,fly_ash,9.18,32.4,28,39.357,4.155,3.909,2120.7,2.773,0.7212,74.58,347.84,136.01,493.48,1210.0,378.53,35.16,303.317,0.0408,2.3687,5.808,-499.6649,0.1406,-187.9898,365.71,553.6998,151.4041,378.53,15141,M30,1,0,9.357,-1.773,1,35.857,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.715,6.429,8.571,83.72,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_00078,physics_formula,PET,2.97,4.42,0.548,fibres,20.72,43.7,28,43.082,5.566,4.19,2397.9,8.331,1.171,73.44,303.64,166.4,659.8,1210.0,40.99,79.36,264.7762,0.0499,3.1671,5.808,-54.1015,0.0,219.6996,365.71,146.0104,39.9252,40.99,1639,M30,1,0,13.082,-7.331,1,39.582,0,0,1,0,1,3,0,1,0,1,1,0,1,0,0,0,2,20.752,5.124,1.485,6.429,2.857,36.65,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
